"Charity Number","Charity Subsidiary Number","Charity Name","Charity Address","Charity Postcode","Charity Constituency","Phone","Email","Website","Last Recorded Financial Year","Last Recorded Income","Last Recorded Expenditure","Charity Status","Charity Type","How the charity helps","What the charity does","Who the charity helps","Activities","Charity Objects"
"1095197","0","THE ROYAL MARSDEN CANCER CHARITY","Fulham Road, London","SW3 6JJ","Chelsea and Fulham","020 7808 2233","charity@royalmarsden.org","www.royalmarsden.org","31/03/2024","35910000","28184000","Registered","Charitable company","Makes Grants To Organisations, Sponsors Or Undertakes Research","Education/training, The Advancement Of Health Or Saving Of Lives","Other Defined Groups, The General Public/mankind","The Charity's objects are to raise money solely to allow The Royal Marsden Foundation Trust to fund state-of-the-art equipment and groundbreaking research, create the best patient environments, and ensure its nurses, doctors and research teams can provide the very best care and develop life-saving treatments which are used here in the UK and around the world.","1. THE OBJECTS FOR WHICH THE COMPANY IS ESTABLISHED ARE CHARITABLE PURPOSES RELATING TO THE ROYAL MARSDEN HOSPITAL OF LONDON AND SURREY (""THE HOSPITAL"") AND IN PARTICULAR BUT WITHOUT LIMITATION:
(A) THE RELIEF OF SICKNESS RELATED TO CANCER AT THE HOSPITAL;
(B) THE PROMOTION OF CLINICAL AND OTHER USEFUL RESEARCH AT OR IN CONNECTION WITH THE HOSPITAL;
(C) THE ADVANCEMENT OF EDUCATION AT OR IN CONNECTION WITH THE HOSPITAL;
(D) THE PROVISION OF ACCOMMODATION, AMENITIES AND RECREATIONAL FACILITIES FOR THE BENEFIT OF PATIENTS, STAFF, CARERS AND STUDENTS AT THE HOSPITAL OR ANY OF THEM AND THE PROVISION OF COMFORTS FOR SUCH PATIENTS.
2. NOTWITHSTANDING THE PROVISIONS OF SUB-CLAUSE (1), SHOULD THE TRUSTEES IN THEIR ABSOLUTE DISCRETION AT ANY TIME OR TIMES RESOLVE THAT IT IS OR AS BEEN IMPRACTICABLE, UNDESIRABLE OR INAPPROPRIATE TO APPLY ALL OR ANY PART OF THE ASSETS OF THE COMPANY FOR THE PURPOSES SET OUT IN SUB-CLAUSE (1) THEY MAY IN SUCH CIRCUMSTANCES APPLY THE ASSETS OF THE COMPANY FOR SUCH OTHER CHARITABLE PURPOSES ASSOCIATED WITH THE RELIEF OF SICKNESS AND SUFFERING OR THE ADVANCEMENT OF HUMAN KNOWLEDGE IN CONNECTION WITH CANCER AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE."
"1095626","0","""IF...""","Unit 1, 29 Henley Street, Birmingham","","","01216631309","info@ifcharity.org.uk","www.ifcharity.org.uk","31/12/2023","2648923","2088464","Registered","Other","Makes Grants To Organisations, Provides Human Resources, Provides Services, Other Charitable Activities","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Environment/conservation/heritage, Economic/community Development/employment","Children/young People, Elderly/old People, People With Disabilities, Other Charities Or Voluntary Bodies, The General Public/mankind","Since 2002, iF Charity has been working with its partners to support Palestinians through a variety of relief and development programmes. The charity aims to further empower the people of Gaza in their efforts to build strong and resilient communities through poverty relief, education, community development and medical aid.","1.  TO ASSIST IN THE RESTORATION, PRESERVATION, REPAIR, MAINTENANCE, IMPROVEMENT, BEAUTIFICATION AND RECONSTRUCTION OF BUILDINGS WHICH ARE OF RELIGIOUS OR HISTORICAL IMPORTANCE.2.  TO FURTHER SUCH CHARITABLE PURPOSES AS THE TRUSTEES IN THEIR ABSOLUTE DISCRETION MAY FROM TIME TO TIME DECIDE INCLUDING THE ADVANCEMENT OF RELIGION, RELIEF OF POVERTY, SICKNESS AND DISTRESS, THE ADVANCEMENT OF EDUCATION AND THE PROVISION OR ASSISTANCE IN THE PROVISION OF RECREATIONAL FACILITIES FOR THE PUBLIC AT LARGE AND/OR THOSE WHO BY REASON OF YOUTH, AGE, INFIRMITY OR DISABLEMENT, POVERTY OR ECONOMIC AND SOCIAL CIRCUMSTANCES, HAVE NEED OF SUCH FACILITIES WITH THE OBJECT OF IMPROVING THEIR CONDITIONS OF LIFE, PRIMARILY BUT NOT EXCLUSIVELY BY THE PROVISION OF GRANTS."
"1096158","0","PARKWILL LIMITED","136 CLAPTON COMMON, LONDON","E5 9AG","Hackney North and Stoke Newington","020 8806 0609","","","31/03/2024","7239285","1495733","Registered","Charitable company","Makes Grants To Organisations","The Prevention Or Relief Of Poverty, Religious Activities","Other Charities Or Voluntary Bodies","To further both in the United Kingdom and abroad those purposes recognised as charitable by English Law.","1) THE ADVANCEMENT OF RELIGION IN ACCORDANCE WITH THE ORTHODOX JEWISH FAITH2) THE RELIEF OF POVERTY"
"1096538","0","Valencia Communities Fund","PO Box 977, Taunton, Somerset","TA1 9PQ","Taunton and Wellington","01823476476","enquiries@valenciacommunitiesfund.co.uk","www.valenciacommunitiesfund.co.uk","31/03/2024","3444603","3911053","Registered","Charitable company","Makes Grants To Organisations, Provides Buildings/facilities/open Space, Acts As An Umbrella Or Resource Body","Arts/culture/heritage/science, Amateur Sport, Animals, Environment/conservation/heritage, Recreation","Children/young People, Elderly/old People, Other Charities Or Voluntary Bodies, The General Public/mankind","Distribution of the Landfill Communities Fund in accordance with the Landfill Tax Regulations","1.1.1 TO ACT AS SOLE DISTRIBUTIVE ENVIRONMENTAL BODY FOR VIRIDOR WASTE MANAGEMENT LANDFILL TAX CREDIT SCHEME FUNDING.
1.1.2 TO PROMOTE, ENHANCE, IMPROVE, PROTECT AND CONSERVE THE PHYSICAL ENVIRONMENT, ITS BIOLOGICAL DIVERSITY AND ITS NATURAL BEAUTY IN THE UNITED KINGDOM PARTICULARLY THROUGH THE PROVISION, CONSERVATION, RESTORATION OR ENHANCEMENT OF A NATURAL HABITAT OR THE MAINTENANCE OR RECOVERY OF A SPECIES IN ITS NATURAL HABITAT.
1.1.3 THE RECLAMATION, REMEDIATION OR RESTORATION OF ANY LAND IN THE UNITED KINGDOM THE USE OF WHICH FOR ANY ECONOMIC, SOCIAL OR ENVIRONMENTAL PURPOSE HAS BEEN PREVENTED OR RESTRICTED BECAUSE OF CARRYING ON OF AN ACTIVITY ON THE LAND WHICH HAS CEASED OR ANY OTHER OPERATION INTENDED TO FACILITATE ECONOMIC, SOCIAL OR ENVIRONMENTAL USE OF SUCH LAND SUBJECT TO REGULATION 33(3) OF THE REGULATIONS.
1.1.4 THE CARRYING OUT OF OPERATIONS INTENDED TO (A) PREVENT OR REDUCE ANY POTENTIAL FOR POLLUTION OR (B) TO REMEDY OR MITIGATE THE EFFECTS OF ANY POLLUTION THAT HAS BEEN CAUSED IN EACH CASE IN RELATION TO ANY SUCH LAND THE CONDITION OF WHICH, BY REASON OF THE CARRYING ON OF AN ACTIVITY ON THE LAND WHICH HAS CEASED, IS SUCH THAT POLLUTION, (WHETHER OF THAT LAND OR NOT) IS BEING OR MAY BE CAUSED SUBJECT IN BOTH CASES TO REGULATION 33(3) OF THE REGULATIONS.
1.1.5 RESEARCH AND DEVELOPMENT, EDUCATION OR COLLECTION AND DISSEMINATION OF THE INFORMATION ABOUT WASTE MANAGEMENT PRACTICES GENERALLY FOR THE PURPOSE OF ENCOURAGING THE USE OF MORE SUSTAINABLE WASTE MANAGEMENT PRACTICES IN THE UNITED KINGDOM.
1.1.6 THE PROVISION, MAINTENANCE OR IMPROVEMENT OF PUBLIC PARKS OR OTHER PUBLIC AMENITIES WHICH ARE FOR THE PROTECTION OF THE ENVIRONMENT AND ARE IN THE VICINITY OF A LANDFILL SITE PROVIDED THAT THE PROVISION OF THE PARK OR AMENITY IS NOT REQUIRED AS A CONDITION OF ANY PLANNING PERMISSION OR OTHER STATUTORY CONSENT OR APPROVAL GRANTED ON THE APPLICATION OF ANY PERSON MAKING A QUALIFYING CONTRIBUTION TO THE CHARITY WITHIN THE MEANING OF THE REGULATIONS OR ANY MODIFICATION OR REPLACEMENT THEREOF OR BY A TERM OF AGREEMENT MADE UNDER SECTION 106 OF THE TOWN AND COUNTRY PLANNING ACT 1990 TO WHICH SUCH A PERSON IS PARTY.
1.1.7 WHERE IT IS FOR THE PROTECTION OF THE ENVIRONMENT, THE MAINTENANCE, REPAIR OR RESTORATION OF A BUILDING OR OTHER STRUCTURE WHICH:
(A) IS A PLACE OF RELIGIOUS WORSHIP OR OF HISTORIC OR ARCHITECTURAL INTEREST;
(B) IS OPEN TO THE PUBLIC; AND
(C) IS SITUATED IN THE VICINITY OF A LANDFILL SITE
PROVIDED SUCH MAINTENANCE, REPAIR OR RESTORATION IS NOTE REQUIRED AS A CONDITION OF ANY PLANNING PERMISSION OR OTHER STATUTORY CONSENT OR APPROVAL GRANTED ON THE APPLICATION OF ANY PERSON MAKING A QUALIFYING CONTRIBUTION TO THE CHARITY WITHIN THE MEANING OF THE REGULATIONS OR ANY MODIFICATION OR REPLACEMENT THEREOF OR BY A TERM OF AN AGREEMENT MADE UNDER SECTION 106 OF THE TOWN AND COUNTRY PLANNING ACT 1990 TO WHICH A PERSON IS A PARTY.
1.1.8 THE PROVISION OF FINANCIAL ADMINISTRATION AND OTHER SIMILAR SERVICES TO ORGANISATIONS APPROVED AS ENVIRONMENTAL BODIES BY ENTRUST AND WHICH ARE WITHIN THE REGULATIONS OR ANY MODIFICATION OR REPLACEMENT THEREOF.
1.1.9 TO BE AN APPROVED BODY WITH THE REGULATIONS OR ANY MODIFICATION OR REPLACEMENT THEREOF."
"1096584","0","RONTADES LIMITED","First Floor, 94 Stamford Hill, London","N16 6XS","Hackney North and Stoke Newington","020888808910","","","30/06/2024","2787273","2872913","Registered","Charitable company","Makes Grants To Organisations","Education/training, The Prevention Or Relief Of Poverty, Religious Activities","People Of A Particular Ethnic Or Racial Origin, Other Charities Or Voluntary Bodies","Making grants to charities and institutions in accordance with the charity's objects.","1)  THE ADVANCEMENT OF RELIGION IN ACCORDANCE WITH THE ORTHODOX JEWISH FAITH.2)  THE RELIEF OF POVERTY.3)  FOR SUCH OTHER PURPOSES AS ARE RECOGNISED BY ENGLISH LAW AS CHARITABLE."
"1096711","0","ICHUD MOSDOS GUR LIMITED","First Floor, 94 Stamford Hill, London","N16 6XS","Hackney North and Stoke Newington","02088808910","","","31/12/2023","2043383","2060562","Registered","Charitable company","Makes Grants To Individuals, Makes Grants To Organisations","General Charitable Purposes, Education/training, The Prevention Or Relief Of Poverty, Religious Activities","People Of A Particular Ethnic Or Racial Origin, Other Charities Or Voluntary Bodies","Making grants to advance the Orthodox Jewish religion, religious education and the relief of poverty.","1) THE ADVANCEMENT OF RELIGION IN ACCORDANCE WITH THE ORTHODOX JEWISH FAITH.2) THE RELIEF OF POVERTY.AND 3) FOR SUCH PURPOSES AS ARE RECOGNISED BY ENGLISH LAW AS CHARITABLE."
"1096892","0","COMMUNITY FOUNDATION FOR LEEDS","C/O Saffery LLP, 10 Wellington Place, LEEDS","LS1 4AP","Leeds South","01132422426","info@leedscf.org.uk","www.leedscf.org.uk","31/03/2024","4107619","4919835","Registered","Charitable company","Makes Grants To Individuals, Makes Grants To Organisations, Provides Advocacy/advice/information","General Charitable Purposes","Other Charities Or Voluntary Bodies","The aim of the Foundation is to attract income from a wide range of sources (private sector donations from individuals and companies, management of local and central government funding streams, profits on fundraising events etc).  This is then made available to local charities and voluntary & community groups by way of an open grants programme(s).","THE PROMOTION OF ANY CHARITABLE PURPOSES PRINCIPALLY FOR THE BENEFIT OF THE COMMUNITY OF LEEDS METROPOLITAN DISTRICT AND TO A LESSER DEGREE THROUGHOUT THE SUB-REGION OF WEST YORKSHIRE AND THE UNITED KINGDOM AS A WHOLE AND IN PARTICULAR  THE ADVANCEMENT OF EDUCATION THE PROMOTION OF GOOD HEALTH BOTH MENTAL AND PHYSICAL AND THE RELIEF OF POVERTY AND SICKNESS."
"1097174","0","THE MORLEY AGRICULTURAL FOUNDATION","Morley Business Centre, Morley Business Centre, Deopham Road, Morley St. Botolph, WYMONDHAM","Norfolk","","01953859630","michaela.canham@tmaf.co.uk","www.tmaf.co.uk","31/08/2024","1838263","1238092","Registered","Charitable company","Makes Grants To Individuals, Makes Grants To Organisations, Sponsors Or Undertakes Research","Education/training","Other Charities Or Voluntary Bodies, The General Public/mankind","The Foundation exists to promote for public benefit the study and knowledge of agricultural science and the application of modern techniques to agriculture and husbandry in all their branches.","TO PROMOTE FOR THE PUBLIC BENEFIT THE STUDY AND KNOWLEDGE OF AGRICULTURAL SCIENCE AND THE APPLICATION OF MODERN SCIENTIFIC TECHNIQUES TO AGRICULTURAL AND HUSBANDRY IN ALL THEIR BRANCHES, INCLUDING (BUT WITHOUT PREJUDICE TO THE GENERALITY OF THE FOREGOING WORDS) THE BREEDING, FEEDING AND MANAGEMENT OF LIVESTOCK AND POULTRY, HORTICULTURAL AND SILVICULTURE"
"1097231","0","THE GOODMAN FOUNDATION","Anglo Beef Processors, Vienna House, Starley Way, BIRMINGHAM","B37 7GN","Meriden and Solihull East","1217172500","","","31/03/2024","5113748","2272623","Registered","Other","Makes Grants To Organisations","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Other Charitable Purposes","Children/young People, Elderly/old People, People With Disabilities, Other Charities Or Voluntary Bodies","To help the poor, the enderly, the sick and/or those with disability and other charitable causes the Trustees determine are worthy.","BOTH IN THE UK AND OUTSIDE THE UK:I) TO HELP THE POOR, THE ELDERLY, THE SICK AND/OR THOSE WITH DISABILITY; AND /ORII) TO BENEFIT SUCH OTHER CHARITABLE CAUSE(S) THE TRUSTEES DETERMINE ARE WORTHY, PROVIDED ALWAYS THAT THE CAUSE IS OF BENEFIT TO THE PUBLIC INTEREST AND CONSTITUTES A 'CHARITABLE CAUSE' WITHIN THE MEANING OF THE CHARITIES ACT 1993 AND THE LAW OF ENGLAND AND WALES."
"1097267","0","GREAT LAKES OUTREACH","GREAT LAKES OUTREACH, 1ST FLOOR TOWER HOUSE, LATIMER PARK, LATIMER, CHESHAM","HP5 1TU","Chesham and Amersham","01494766731","info@greatlakesoutreach.org","www.greatlakesoutreach.org","31/12/2023","1348360","1244129","Registered","Charitable company","Makes Grants To Individuals, Makes Grants To Organisations, Provides Human Resources, Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information, Acts As An Umbrella Or Resource Body","Education/training, The Advancement Of Health Or Saving Of Lives, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Religious Activities","Children/young People, Other Charities Or Voluntary Bodies, Other Defined Groups, The General Public/mankind","GLO works in partnership with local organisations in Central Africa (Burundi), to help people, providing financial, logistical and advisory assistance. Main focus is evangelism and discipleship through churches and schools, printing and teaching materials, fighting AIDS, street children and orphans, and encouraging an informed dialogue between different ethnic and religious groups.","3.1	The charitable purposes of the Charity are:

(a)	to advance the Christian faith in Burundi and in such other parts of the world as the Trustees of the Charity may from time to time think fit and to fulfil such other purposes which are exclusively charitable according to the law of England and Wales and are connected with the charitable work of the Charity;

(b)	to relieve persons who are in conditions of need or hardship or who are aged or sick and  to relieve the distress caused thereby in the said location and in such other parts of the world as the trustees may from time to time think fit;

(c)	to advance education in accordance with Christian principles by such means as the Trustees may consider appropriate including by means of establishing and operating any educational establishment or establishments in the said location and in such other parts of the United Kingdom or the world as the Trustees may from time to time think fit."
"1097339","0","THE UNHEARD VOICES TRUST","Flat 7, Bradman House, Abercorn Place, London","NW8 9XY","Cities of London and Westminster","07831185192","muksa99@yahoo.com","","31/03/2024","1149844","190231","Registered","Other","Makes Grants To Individuals, Makes Grants To Organisations","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Accommodation/housing","Children/young People, Elderly/old People, People With Disabilities, People Of A Particular Ethnic Or Racial Origin, Other Charities Or Voluntary Bodies, Other Defined Groups","The charity has created scholars based on merits regardless of their social economic conditions.The charity has joined hands with institutions abroad to finance their activity with regular donations, where financial constraints does not stop development for the poor.","(I) IN AWARDING SCHOLARSHIPS, EXHIBITIONS, BURSARIES OR MAINTENANCE ALLOWANCES TENABLE AT ANY SCHOOL, UNIVERSITY COLLEGE OR OTHER EDUCATIONAL ESTABLISHMENT IN EUROPE OR NORTH AMERICA APPROVED BY THE TRUSTEES FOR PERSONS UNDER 25 YEARS OF AGE WHO OR WHOSE PARENTS OR GUARDIANS ARE RESIDENT IN THE INDIAN SUB-CONTINENT OR SUCH OTHER COUNTRY AS THE TRUSTEES SHALL FROM TIME TO TIME DETERMINE OR WHO ARE ATTENDING A MAINTAINED SCHOOL OR AN EDUCATIONAL ESTABLISHMENT IN EUROPE OR NORTH AMERICA AND WHO ARE IN NEED OF FINANCIAL ASSISTANCE.
(II) IN PROVIDING FINANCIAL ASSISTANCE, OUTFITS, CLOTHING, INSTRUMENTS OR BOOKS TO SUCH PERSONS ON LEAVING SCHOOL, UNIVERSITY OR SUCH OTHER EDUCATIONAL ESTABLISHMENTS TO PREPARE THEM FOR OR ASSIST THEIR ENTRY INTO A TRADE PROFESSION OR SERVICE
(III) IN AWARDING TO SUCH PERSONS, GRANTS OR MAINTENANCE ALLOWANCES TO ENABLE THEM TO TRAVEL EITHER IN EUROPE OR NORTH AMERICA OR ELSEWHERE IN FURTHERANCE OF THEIR EDUCATION 
(IV) IN OTHERWISE FURTHERING THE EDUCATION OF SUCH PERSONS.
(V) THE RELIEF OF POVERTY IN THE INDIAN SUB-CONTINENT BY FINANCIALLY SUPPORTING THE IMMEDIATE FAMILIES OF STUDENTS  
WHO BENEFIT FROM OBJECT (I) BY PROVIDING MONIES TOWARDS THE COST OF HOUSING, FEEDING AND MAINTAINING SUCH FAMILIES WHILST  
ANY SUCH STUDENTS ARE STUDYING. 
(VI) THE RELIEF OF POVERTY BY FINANCIALLY SUPPORTING ANY SUCH PERSONS AS THE TRUSTEES SHALL FROM TIME TO TIME DETERMINE BY  
PROVIDING MONIES TOWARDS THE COST OF HOUSING, FEEDING,HOSPITALISATION AND MAINTAINING SUCH PERSONS."
"1097682","0","RAHMA (MERCY)","56 HARTINGTON ROAD, LEICESTER","LE2 0GN","Leicester South","01162516959","info@rahmamercy.org.uk","www.rahmamercy.org.uk","31/03/2024","3212838","3617794","Registered","Other","Makes Grants To Individuals, Makes Grants To Organisations, Provides Other Finance, Provides Human Resources, Provides Services, Provides Advocacy/advice/information, Other Charitable Activities","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Accommodation/housing, Religious Activities, Amateur Sport, Economic/community Development/employment, Human Rights/religious Or Racial Harmony/equality Or Diversity, Recreation, Other Charitable Purposes","Children/young People, Elderly/old People, People With Disabilities, Other Charities Or Voluntary Bodies, The General Public/mankind","Charitable organisation sponsoring orphans, helping the poor and needy, emergency relief and disasters, water well and medical projects, building community centers and facilities.","THE TRUSTEES SHALL HOLD THE TRUST FUND AND ITS INCOME UPON TRUST TO APPLY THEM FOR THE FOLLOWING OBJECTS (""THE OBJECTS"") GENERAL CHARITABLE PURPOSES TO RELIEVE PERSONS IN NEED HARDSHIP OR VICTIMS OF MAN-MADE OR NATURAL DISASTERS I) BY INSTITUTING, SUPPORTING OR ASSISTING IN THE PROVISION OF SOCIAL OR HUMANITARIAN SUPPORT AND (II) TO PROMOTE BETTER UNDERSTANDING, APPRECIATION AND PRACTICE OF ISLAM BY PROVISION OF DISTRIBUTION OF ALMS AND CHARITABLE DONATIONS IN ACCORDANCE WITH ISLAMIC PRINCIPLES AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE."
